Iteration,Time,BestCost,CurrentCost
0,0.09771370887756348,30809.13054581261,30809.13054581261
1,0.10121726989746094,30804.54786506706,30804.54786506706
2,0.10372614860534668,30700.493218967407,30700.493218967407
3,0.10473060607910156,30634.967297230254,30634.967297230254
4,0.10473060607910156,30626.014090728473,30626.014090728473
5,0.16236186027526855,30619.8385489656,30619.8385489656
6,0.1698744297027588,30616.674992968656,30616.674992968656
7,0.17137765884399414,30595.73492895117,30595.73492895117
8,0.17238426208496094,30595.102698709445,30595.102698709445
9,0.17589569091796875,30586.998301054944,30586.998301054944
10,0.19392848014831543,30543.79105669698,30543.79105669698
11,0.19392848014831543,30543.378516334662,30543.378516334662
12,0.1979367733001709,30541.4491717,30541.4491717
13,0.20995807647705078,30534.30926444412,30534.30926444412
14,0.20995807647705078,30520.290438616055,30520.290438616055
15,0.22600054740905762,30517.223252442298,30517.223252442298
16,0.2350175380706787,30497.28733553126,30497.28733553126
17,0.24252939224243164,30467.861115942975,30467.861115942975
18,0.26858019828796387,30423.79120208065,30423.79120208065
19,0.2745964527130127,30389.285756458194,30389.285756458194
20,0.2756001949310303,30386.79777160223,30386.79777160223
21,0.29764819145202637,30385.307469012307,30385.307469012307
22,0.31868839263916016,30358.518351615498,30358.518351615498
23,0.32219767570495605,30326.790027874096,30326.790027874096
24,0.326709508895874,30276.453793152094,30276.453793152094
25,0.3337230682373047,30213.348086679962,30213.348086679962
26,0.3382303714752197,30211.96011370087,30211.96011370087
27,0.34374332427978516,30208.779280658786,30208.779280658786
28,0.35877537727355957,30207.786078664034,30207.786078664034
29,0.35977697372436523,30205.954123366166,30205.954123366166
30,0.3622863292694092,30204.45537215082,30204.45537215082
31,0.3657982349395752,30194.55731447707,30194.55731447707
32,0.37130117416381836,30186.18184863206,30186.18184863206
33,0.37230706214904785,30077.68310689218,30077.68310689218
34,0.38483619689941406,29923.55765827879,29923.55765827879
35,0.38583970069885254,29827.417465997692,29827.417465997692
36,0.38783979415893555,29781.484354939505,29781.484354939505
37,0.3888399600982666,29776.561563913703,29776.561563913703
38,0.39385342597961426,29766.727270538096,29766.727270538096
39,0.39485788345336914,29761.453858473797,29761.453858473797
40,0.4048800468444824,29754.73611475721,29754.73611475721
41,0.4159054756164551,29739.0623777495,29739.0623777495
42,0.4179055690765381,29733.59679981367,29733.59679981367
43,0.4324343204498291,29712.745006808575,29712.745006808575
44,0.4324343204498291,29701.75905344248,29701.75905344248
45,0.4359416961669922,29691.890402611338,29691.890402611338
46,0.44896578788757324,29665.76039260851,29665.76039260851
47,0.4499657154083252,29658.159778064153,29658.159778064153
48,0.4499657154083252,29657.532382551566,29657.532382551566
49,0.45146870613098145,29636.239986089153,29636.239986089153
50,0.45146870613098145,29618.14706740519,29618.14706740519
51,0.4589853286743164,29527.72509983289,29527.72509983289
52,0.45998549461364746,29510.53083019286,29510.53083019286
53,0.4614887237548828,29502.389105223407,29502.389105223407
54,0.46399807929992676,29468.974587701607,29468.974587701607
55,0.46399807929992676,29462.84917483915,29462.84917483915
56,0.4660072326660156,29458.318337490284,29458.318337490284
57,0.47351598739624023,29422.33718472005,29422.33718472005
58,0.4760270118713379,29409.564285852317,29409.564285852317
59,0.4780268669128418,29398.950213292203,29398.950213292203
60,0.4970664978027344,29395.27109232599,29395.27109232599
61,0.4990668296813965,29392.41398794117,29392.41398794117
62,0.5045850276947021,29233.78290388548,29233.78290388548
63,0.5311403274536133,29226.66119645501,29226.66119645501
64,0.5336511135101318,29022.803144696838,29022.803144696838
65,0.5511815547943115,29022.448952165585,29022.448952165585
66,0.5697295665740967,28932.404878866728,28932.404878866728
67,0.5722413063049316,28922.553540272787,28922.553540272787
68,0.5722413063049316,28892.379685723,28892.379685723
69,0.5732421875,28882.664745219317,28882.664745219317
70,0.5737462043762207,28837.739355592963,28837.739355592963
71,0.5737462043762207,28836.433753993722,28836.433753993722
72,0.576756477355957,28804.726989838524,28804.726989838524
73,0.5847768783569336,28803.693203389546,28803.693203389546
74,0.5887801647186279,28802.703346305916,28802.703346305916
75,0.6078245639801025,28797.32014089554,28797.32014089554
76,0.6133356094360352,28780.429814422667,28780.429814422667
77,0.7170765399932861,28725.13436967507,28725.13436967507
78,0.730095386505127,28681.85954225882,28681.85954225882
79,0.730095386505127,28671.448427862946,28671.448427862946
80,0.7321004867553711,28665.80222752892,28665.80222752892
81,0.7321004867553711,28657.90227250544,28657.90227250544
82,0.7401182651519775,28657.357044138338,28657.357044138338
83,0.7611584663391113,28652.532878813345,28652.532878813345
84,0.7897176742553711,28596.27898851697,28596.27898851697
85,0.8022499084472656,28541.42394533676,28541.42394533676
86,0.8087613582611084,28351.601834984976,28351.601834984976
87,0.8097615242004395,28311.87693732771,28311.87693732771
88,0.8393323421478271,28275.402361843768,28275.402361843768
89,0.8423402309417725,28188.97929210103,28188.97929210103
90,0.8533649444580078,28159.821598595638,28159.821598595638
91,0.866901159286499,28159.42756013675,28159.42756013675
92,0.9240212440490723,28158.939229638334,28158.939229638334
93,0.9911541938781738,28146.26676384259,28146.26676384259
94,0.9911541938781738,28140.736999031797,28140.736999031797
95,1.1059303283691406,28128.113556716937,28128.113556716937
96,1.1069302558898926,28114.718475405552,28114.718475405552
97,1.2186691761016846,28064.768020664706,28064.768020664706
98,1.2196691036224365,27923.040276501415,27923.040276501415
99,1.2196691036224365,27920.55745120975,27920.55745120975
100,1.2211723327636719,27915.200435649047,27915.200435649047
101,1.236710548400879,27907.690593569376,27907.690593569376
102,1.3511412143707275,27891.91137935155,27891.91137935155
