Iteration,Time,BestCost,CurrentCost
0,0.4914085865020752,66985.39016182297,66985.39016182297
1,0.4914085865020752,66980.29385753469,66980.29385753469
2,0.49291229248046875,66970.00271745467,66970.00271745467
3,0.5304932594299316,66961.86226971686,66961.86226971686
4,0.5304932594299316,66954.55590985103,66954.55590985103
5,0.571563720703125,66953.85594816049,66953.85594816049
6,0.5730667114257812,66951.41343642391,66951.41343642391
7,0.5750718116760254,66947.22664659497,66947.22664659497
8,0.5750718116760254,66942.38563585015,66942.38563585015
9,0.5750718116760254,66925.30474066449,66925.30474066449
10,0.5790717601776123,66920.46061182347,66920.46061182347
11,0.5805797576904297,66920.37866040102,66920.37866040102
12,0.5815808773040771,66920.0170589034,66920.0170589034
13,0.5910940170288086,66906.05234310987,66906.05234310987
14,0.5910940170288086,66877.18352187822,66877.18352187822
15,0.594611644744873,66875.34594099478,66875.34594099478
16,0.611152172088623,66850.65552908335,66850.65552908335
17,0.611152172088623,66845.31487550469,66845.31487550469
18,0.6146619319915771,66844.13426853028,66844.13426853028
19,0.6166646480560303,66839.26871661542,66839.26871661542
20,0.6176631450653076,66826.74734777871,66826.74734777871
21,0.6256842613220215,66800.12245221308,66800.12245221308
22,0.6256842613220215,66799.08775211092,66799.08775211092
23,0.6301944255828857,66798.62248453613,66798.62248453613
24,0.6311936378479004,66783.05335338444,66783.05335338444
25,0.65574049949646,66762.5541122824,66762.5541122824
26,0.6592452526092529,66751.58388341004,66751.58388341004
27,0.6657617092132568,66745.98938569054,66745.98938569054
28,0.6667630672454834,66733.0685769073,66733.0685769073
29,0.6827945709228516,66704.93749392504,66704.93749392504
30,0.6978268623352051,66695.04459637387,66695.04459637387
31,0.7604780197143555,66690.33596740561,66690.33596740561
32,0.767991304397583,66656.61423780104,66656.61423780104
33,0.7715017795562744,66647.04536682814,66647.04536682814
34,0.7805204391479492,66637.79835278602,66637.79835278602
35,0.7830252647399902,66619.77073897104,66619.77073897104
36,0.7830252647399902,66611.43433486244,66611.43433486244
37,0.7905392646789551,66611.28596164822,66611.28596164822
38,0.7950491905212402,66608.66087891314,66608.66087891314
39,0.8401405811309814,66601.91749952303,66601.91749952303
40,0.8446521759033203,66562.83390653665,66562.83390653665
41,0.8476524353027344,66562.06178351707,66562.06178351707
42,0.8476524353027344,66556.2238965345,66556.2238965345
43,0.8491559028625488,66538.99662807108,66538.99662807108
44,0.8526642322540283,66534.46261081284,66534.46261081284
45,0.8601794242858887,66533.50804849526,66533.50804849526
46,0.9268064498901367,66529.60745800358,66529.60745800358
47,0.9338250160217285,66524.65514845769,66524.65514845769
48,1.0029613971710205,66486.75543633907,66486.75543633907
49,1.0039691925048828,66483.839351064,66483.839351064
50,1.0049693584442139,66478.35575672341,66478.35575672341
51,1.0090007781982422,66466.43216471733,66466.43216471733
52,1.0232188701629639,66464.97325778988,66464.97325778988
53,1.0266358852386475,66464.819983959,66464.819983959
54,1.0281858444213867,66464.68273592865,66464.68273592865
55,1.0292134284973145,66447.33352198188,66447.33352198188
56,1.0423357486724854,66434.86360961664,66434.86360961664
57,1.1154417991638184,66426.40525998593,66426.40525998593
58,1.1174466609954834,66426.34249057068,66426.34249057068
59,1.1404869556427002,66416.03020250873,66416.03020250873
60,1.1489970684051514,66409.46405508483,66409.46405508483
61,1.1740508079528809,66396.43258120958,66396.43258120958
62,1.244696855545044,66359.7256921436,66359.7256921436
63,1.245696783065796,66357.81069790106,66357.81069790106
64,1.2492015361785889,66304.84259038515,66304.84259038515
65,1.2577171325683594,66298.05484502696,66298.05484502696
66,1.330362319946289,66297.17679584693,66297.17679584693
67,1.3328661918640137,66294.1017480483,66294.1017480483
68,1.3368730545043945,66266.19222823238,66266.19222823238
69,1.3428840637207031,66266.0199293453,66266.0199293453
70,1.3529009819030762,66265.14704783424,66265.14704783424
71,1.3569071292877197,66258.71505682095,66258.71505682095
72,1.3629205226898193,66226.7464219292,66226.7464219292
73,1.3669285774230957,66225.47654805878,66225.47654805878
74,1.3839609622955322,66215.02310382087,66215.02310382087
75,1.3879609107971191,66183.26781793026,66183.26781793026
76,1.3979783058166504,66181.05674407024,66181.05674407024
77,1.3989770412445068,66161.37168915701,66161.37168915701
78,1.3989770412445068,66136.22755695232,66136.22755695232
79,1.4069955348968506,66131.28114810826,66131.28114810826
80,1.4440715312957764,66128.90832354783,66128.90832354783
81,1.4490714073181152,66119.91637140943,66119.91637140943
82,1.4876413345336914,66099.35248624382,66099.35248624382
83,1.4976627826690674,66092.16359634494,66092.16359634494
84,1.5227093696594238,66090.21598269767,66090.21598269767
85,1.6228890419006348,66055.387464823,66055.387464823
86,1.7115490436553955,66029.80288896288,66029.80288896288
87,1.7140579223632812,65997.26009680053,65997.26009680053
88,1.715059518814087,65957.02632469937,65957.02632469937
89,1.7826802730560303,65952.26709784448,65952.26709784448
90,1.8107500076293945,65946.3642791599,65946.3642791599
91,1.8127496242523193,65928.0421628539,65928.0421628539
92,1.813753604888916,65923.87442902022,65923.87442902022
93,1.813753604888916,65923.12692251896,65923.12692251896
94,1.821263074874878,65907.28355905371,65907.28355905371
95,1.824774980545044,65898.2792606104,65898.2792606104
96,1.8292784690856934,65897.67122726765,65897.67122726765
97,2.032796859741211,65896.00861729737,65896.00861729737
98,2.0338003635406494,65883.29145503888,65883.29145503888
99,2.0363411903381348,65867.24153676115,65867.24153676115
100,2.0493624210357666,65861.62611131366,65861.62611131366
101,2.0603880882263184,65855.75678833872,65855.75678833872
102,2.0603880882263184,65849.45156992662,65849.45156992662
103,2.0759129524230957,65846.4709828845,65846.4709828845
104,2.0759129524230957,65836.45680866271,65836.45680866271
105,2.0824780464172363,65822.45125875314,65822.45125875314
106,2.085484743118286,65801.28518134129,65801.28518134129
107,2.089986562728882,65800.10250718259,65800.10250718259
108,2.124063730239868,65799.28743824738,65799.28743824738
109,2.125063419342041,65786.77020039181,65786.77020039181
110,2.126063585281372,65768.15063444934,65768.15063444934
111,2.1315789222717285,65752.55119586135,65752.55119586135
112,2.1350936889648438,65740.4118124471,65740.4118124471
113,2.1749913692474365,65739.38627534015,65739.38627534015
114,2.2040348052978516,65725.34590942173,65725.34590942173
115,2.2120561599731445,65684.53789454784,65684.53789454784
116,2.213060140609741,65681.0436266731,65681.0436266731
117,2.2776806354522705,65665.69309269373,65665.69309269373
118,2.3047351837158203,65625.22390249507,65625.22390249507
119,2.334796905517578,65621.68496884793,65621.68496884793
120,2.335796594619751,65621.10743392017,65621.10743392017
121,2.337796211242676,65587.76641642986,65587.76641642986
122,2.3748598098754883,65579.66858127301,65579.66858127301
123,2.520616292953491,65532.634828732625,65532.634828732625
124,2.5476605892181396,65524.359351179985,65524.359351179985
125,2.5702037811279297,65515.98973485909,65515.98973485909
126,2.583730936050415,65504.66104449707,65504.66104449707
127,2.604759931564331,65496.43031645907,65496.43031645907
128,2.6358139514923096,65495.23781324868,65495.23781324868
129,2.672880172729492,65488.618219077376,65488.618219077376
130,2.672880172729492,65467.952523834436,65467.952523834436
131,2.691408634185791,65454.19117923884,65454.19117923884
132,2.696920394897461,65454.03790540795,65454.03790540795
133,2.722964286804199,65384.8465805634,65384.8465805634
134,2.722964286804199,65382.82282646439,65382.82282646439
135,2.7470288276672363,65372.50806367227,65372.50806367227
136,2.7470288276672363,65368.645160028565,65368.645160028565
137,2.7660598754882812,65351.743017348694,65351.743017348694
138,2.775075912475586,65341.7979665333,65341.7979665333
139,2.778075695037842,65333.3289394323,65333.3289394323
140,2.793105125427246,65323.38914794305,65323.38914794305
141,2.8016185760498047,65315.58815621213,65315.58815621213
142,2.8031229972839355,65308.249644307536,65308.249644307536
143,2.8456945419311523,65303.67801057482,65303.67801057482
144,2.8777520656585693,65293.20101163995,65293.20101163995
145,2.902801990509033,65286.75839903567,65286.75839903567
146,2.9058074951171875,65277.473074886075,65277.473074886075
147,2.9268455505371094,65264.083054935705,65264.083054935705
148,2.927844285964966,65255.42958619574,65255.42958619574
149,2.9338629245758057,65243.59129172334,65243.59129172334
150,2.966928720474243,65239.58676826834,65239.58676826834
151,2.9694314002990723,65238.22262245759,65238.22262245759
152,3.0350470542907715,65234.708621359525,65234.708621359525
153,3.0450639724731445,65222.046225936254,65222.046225936254
154,3.0570812225341797,65208.235530720114,65208.235530720114
155,3.0966460704803467,65195.239481277444,65195.239481277444
156,3.0976438522338867,65192.74933343149,65192.74933343149
157,3.113682508468628,65166.437570465336,65166.437570465336
158,3.1512491703033447,65156.89094579727,65156.89094579727
159,3.1813082695007324,65155.582959225714,65155.582959225714
160,3.213867664337158,65153.410614067645,65153.410614067645
161,3.2143898010253906,65150.19825867606,65150.19825867606
162,3.2459046840667725,65146.98379957714,65146.98379957714
163,3.2549197673797607,65086.80111278371,65086.80111278371
164,3.2649405002593994,65082.4719967475,65082.4719967475
165,3.326143741607666,65044.50135803578,65044.50135803578
