Iteration,Time,BestCost,CurrentCost
0,0.17799758911132812,62773.62775315999,62773.62775315999
1,0.197998046875,62773.545630421315,62773.545630421315
2,0.6949977874755859,62744.74261328015,62744.74261328015
3,0.722998857498169,62740.30014596109,62740.30014596109
4,0.7349972724914551,62733.698959736605,62733.698959736605
5,0.8749978542327881,62715.823148940784,62715.823148940784
6,1.8395230770111084,62675.45664241345,62675.45664241345
7,1.8410749435424805,62668.12473356659,62668.12473356659
8,1.8603723049163818,62664.79753333567,62664.79753333567
9,2.6719462871551514,62660.175009541745,62660.175009541745
10,2.6859471797943115,62656.21918936456,62656.21918936456
11,3.117945909500122,62603.35194151056,62603.35194151056
12,3.2889466285705566,62596.392494453794,62596.392494453794
13,3.3019468784332275,62578.69116146954,62578.69116146954
14,3.317946672439575,62571.81681710239,62571.81681710239
15,3.343946933746338,62563.01931005631,62563.01931005631
16,3.5969483852386475,62559.05730983073,62559.05730983073
17,3.6309468746185303,62558.69468966951,62558.69468966951
18,3.6849467754364014,62552.41865643103,62552.41865643103
19,3.71494722366333,62549.60858099389,62549.60858099389
20,3.875945806503296,62537.012477424214,62537.012477424214
21,3.889946699142456,62536.843710076086,62536.843710076086
22,4.247104644775391,62536.7741372727,62536.7741372727
23,4.34210467338562,62535.56673375544,62535.56673375544
24,4.348104238510132,62520.51636957698,62520.51636957698
25,4.379104137420654,62514.55285734968,62514.55285734968
26,5.34610390663147,62513.735452038556,62513.735452038556
27,6.146105527877808,62499.60770442604,62499.60770442604
28,6.68326210975647,62495.032581913794,62495.032581913794
29,6.901261568069458,62474.43537325925,62474.43537325925
30,7.7152626514434814,62468.984811321556,62468.984811321556
31,7.719262361526489,62467.23033384055,62467.23033384055
32,7.780261993408203,62466.38959550223,62466.38959550223
33,7.791262149810791,62464.374031252366,62464.374031252366
34,7.795263290405273,62460.40831678727,62460.40831678727
35,7.884260654449463,62457.690786902574,62457.690786902574
36,7.894261837005615,62453.84073951651,62453.84073951651
37,7.92626166343689,62451.87012024865,62451.87012024865
38,7.946261882781982,62445.08024349204,62445.08024349204
39,7.962260961532593,62433.53054113838,62433.53054113838
40,8.807395935058594,62385.55067921292,62385.55067921292
41,8.81039571762085,62383.6222913118,62383.6222913118
42,8.973394870758057,62370.0151309785,62370.0151309785
43,9.119394063949585,62369.8700206951,62369.8700206951
44,9.522396087646484,62369.861181706656,62369.861181706656
45,13.448068380355835,62362.75313015005,62362.75313015005
46,16.295185327529907,62362.41443976435,62362.41443976435
47,20.297845363616943,62360.16259993373,62360.16259993373
48,20.423845052719116,62358.34295233638,62358.34295233638
49,20.538845539093018,62349.927988001946,62349.927988001946
50,20.57984471321106,62320.85042236108,62320.85042236108
