Iteration,Time,BestCost,CurrentCost
0,0.10599875450134277,71804.05202186956,71804.05202186956
1,6.737558126449585,71717.40228644545,71717.40228644545
2,14.352516174316406,71677.48077390042,71677.48077390042
3,21.46463108062744,71644.9531193639,71644.9531193639
4,28.535316467285156,71618.56962827624,71618.56962827624
5,35.61934852600098,71596.50804975636,71596.50804975636
6,42.72581243515015,71546.82745090175,71546.82745090175
7,49.71891808509827,71526.53106543928,71526.53106543928
8,56.91205549240112,71508.71345517893,71508.71345517893
9,64.04379391670227,71496.18358140526,71496.18358140526
10,70.9402666091919,71484.20151801017,71484.20151801017
11,77.89064288139343,71472.55784489277,71472.55784489277
12,84.79190015792847,71462.27673190915,71462.27673190915
13,91.90334939956665,71452.59204571856,71452.59204571856
14,98.69208765029907,71441.47113216855,71441.47113216855
15,105.64194345474243,71431.96694164014,71431.96694164014
16,112.56567072868347,71422.8399618015,71422.8399618015
17,119.678946018219,71414.07762372518,71414.07762372518
18,126.51680850982666,71405.50733538851,71405.50733538851
19,133.4738049507141,71397.47480978695,71397.47480978695
20,140.48946976661682,71389.52128854982,71389.52128854982
21,147.62573885917664,71381.76770974779,71381.76770974779
22,154.41381692886353,71374.05817725969,71374.05817725969
23,161.51053047180176,71366.37007729126,71366.37007729126
24,168.8087775707245,71358.86235499551,71358.86235499551
25,175.60904955863953,71351.98463580733,71351.98463580733
26,182.89295983314514,71345.17224822422,71345.17224822422
27,189.913081407547,71328.71730210459,71328.71730210459
28,197.27660512924194,71316.62157528126,71316.62157528126
29,204.44241905212402,71310.3413811193,71310.3413811193
30,211.84048056602478,71298.33108954395,71298.33108954395
31,218.99858927726746,71292.29645453901,71292.29645453901
32,225.8220670223236,71286.55678390733,71286.55678390733
33,232.470636844635,71281.34718695126,71281.34718695126
34,239.5090548992157,71277.07072280472,71277.07072280472
35,246.65692496299744,71272.85693779563,71272.85693779563
36,253.86758494377136,71268.72336018257,71268.72336018257
37,261.1243131160736,71264.75832523713,71264.75832523713
38,268.4501883983612,71261.08316834504,71261.08316834504
39,275.19886326789856,71257.44798176606,71257.44798176606
40,282.43120765686035,71253.10855285038,71253.10855285038
41,289.268239736557,71249.53898300015,71249.53898300015
42,296.58566188812256,71246.20878974673,71246.20878974673
43,303.91995668411255,71242.89895131034,71242.89895131034
44,311.319256067276,71239.91457327407,71239.91457327407
45,318.6803240776062,71234.32420862748,71234.32420862748
46,325.84221959114075,71230.4470925315,71230.4470925315
47,332.4844675064087,71141.92004681464,71141.92004681464
48,339.2957806587219,71126.24115300999,71126.24115300999
49,346.0672810077667,71094.81178698753,71094.81178698753
50,353.1101744174957,71079.7057099097,71079.7057099097
51,360.31408619880676,71071.02260726051,71071.02260726051
52,367.310861825943,71068.19204979885,71068.19204979885
53,374.0731098651886,71064.05222707047,71064.05222707047
54,381.04443621635437,71059.85928638173,71059.85928638173
55,388.64992928504944,71057.31393796435,71057.31393796435
56,395.5811107158661,71055.28754418768,71055.28754418768
57,402.3473310470581,71053.2827008327,71053.2827008327
58,409.5038537979126,71051.51880463005,71051.51880463005
59,416.04408073425293,71049.98635623818,71049.98635623818
60,422.8439393043518,71046.86855127962,71046.86855127962
61,429.9305729866028,71045.56882871012,71045.56882871012
62,436.90047550201416,71044.3203353329,71044.3203353329
63,443.9840202331543,71043.21891565782,71043.21891565782
64,451.0544624328613,71042.2057890079,71042.2057890079
65,458.35187578201294,71041.32310975998,71041.32310975998
66,465.4230372905731,71040.63349032582,71040.63349032582
67,472.269002199173,71039.55376629793,71039.55376629793
