Iteration,Time,BestCost,CurrentCost
0,0.3315391540527344,62773.62775315999,62773.62775315999
1,0.37705326080322266,62766.519701603385,62766.519701603385
2,0.4220550060272217,62760.24366836491,62760.24366836491
3,0.4430532455444336,62760.16154562623,62760.16154562623
4,0.4905660152435303,62756.6415658124,62756.6415658124
5,0.5515661239624023,62752.685745635215,62752.685745635215
6,0.5545666217803955,62731.46458195958,62731.46458195958
7,0.5930824279785156,62727.61453457352,62727.61453457352
8,0.5990824699401855,62725.6861466724,62725.6861466724
9,0.6630852222442627,62720.39631445947,62720.39631445947
10,0.732595682144165,62719.084960447915,62719.084960447915
11,0.7475948333740234,62712.7934244351,62712.7934244351
12,0.758594274520874,62700.19732086542,62700.19732086542
13,0.7625980377197266,62690.95324848373,62690.95324848373
14,0.8041055202484131,62687.89193478499,62687.89193478499
15,0.8451058864593506,62686.112314478676,62686.112314478676
16,0.8621103763580322,62685.41746325127,62685.41746325127
17,0.8741104602813721,62673.00785808142,62673.00785808142
18,1.0361311435699463,62665.675949234566,62665.675949234566
19,1.0371313095092773,62664.468545717304,62664.468545717304
20,1.0391311645507812,62649.418181538844,62649.418181538844
21,1.149643898010254,62644.648507420476,62644.648507420476
22,1.2111573219299316,62639.07591682864,62639.07591682864
23,1.227156162261963,62634.500794316395,62634.500794316395
24,1.3222410678863525,62620.838535498915,62620.838535498915
25,1.333240032196045,62613.87908844215,62613.87908844215
26,1.333240032196045,62604.521014948,62604.521014948
27,1.4592630863189697,62600.30746296966,62600.30746296966
28,1.556772232055664,62595.8649956506,62595.8649956506
29,1.5677769184112549,62593.05492021346,62593.05492021346
30,1.6312837600708008,62591.15569077512,62591.15569077512
31,1.7813074588775635,62590.80916320859,62590.80916320859
32,1.7853076457977295,62586.58385692705,62586.58385692705
33,1.9048206806182861,62586.51428412366,62586.51428412366
34,2.274364471435547,62557.71126698249,62557.71126698249
35,2.407386302947998,62557.37257659679,62557.37257659679
36,2.6684155464172363,62556.91669215326,62556.91669215326
37,2.9419496059417725,62553.76770078136,62553.76770078136
38,3.9286210536956787,62544.97019373528,62544.97019373528
39,4.405181407928467,62539.92462504989,62539.92462504989
40,4.441181421279907,62538.41465029605,62538.41465029605
41,4.718722105026245,62536.79725728918,62536.79725728918
42,4.801234245300293,62536.59729381826,62536.59729381826
43,5.054258108139038,62533.27009358734,62533.27009358734
44,5.442308187484741,62519.856780084185,62519.856780084185
45,6.881163835525513,62519.68801273606,62519.68801273606
46,6.927163600921631,62517.436172905436,62517.436172905436
47,7.60577917098999,62510.64728566201,62510.64728566201
48,8.281508207321167,62481.71133183335,62481.71133183335
49,10.574045896530151,62481.71133183335,62481.71133183335
50,12.942956924438477,62481.71133183335,62481.71133183335
51,15.395895957946777,62481.71133183335,62481.71133183335
52,17.621057271957397,62481.71133183335,62481.71133183335
53,19.832448720932007,62481.71133183335,62481.71133183335
54,22.036439180374146,62481.71133183335,62481.71133183335
55,24.1129093170166,62481.71133183335,62481.71133183335
56,26.516485929489136,62481.71133183335,62481.71133183335
57,28.62114667892456,62481.71133183335,62481.71133183335
58,30.621041536331177,62481.71133183335,62481.71133183335
59,32.9719123840332,62481.71133183335,62481.71133183335
60,35.20433044433594,62481.71133183335,62481.71133183335
61,37.37625288963318,62481.71133183335,62481.71133183335
62,39.690134048461914,62481.71133183335,62481.71133183335
63,41.975178480148315,62481.71133183335,62481.71133183335
64,44.16700100898743,62481.71133183335,62481.71133183335
65,46.3659143447876,62481.71133183335,62481.71133183335
66,48.68044328689575,62481.71133183335,62481.71133183335
67,51.11066675186157,62481.71133183335,62481.71133183335
68,53.73234748840332,62481.71133183335,62481.71133183335
69,56.01012706756592,62481.71133183335,62481.71133183336
70,58.30956745147705,62481.71133183335,62481.71133183336
71,60.52972888946533,62481.71133183335,62481.71133183336
72,62.60000729560852,62481.71133183335,62481.71133183336
73,64.81006383895874,62481.71133183335,62481.71133183336
74,67.15809845924377,62481.71133183335,62481.71133183336
75,69.55918598175049,62481.71133183335,62481.71133183336
76,71.89242362976074,62481.71133183335,62481.71133183336
77,73.80601000785828,62476.090545331295,62476.090545331295
78,76.08741283416748,62476.090545331295,62476.090545331295
79,78.59996271133423,62476.090545331295,62476.090545331295
80,81.12129139900208,62476.090545331295,62476.090545331295
81,83.36938714981079,62476.090545331295,62476.090545331295
82,85.62466597557068,62476.090545331295,62476.090545331295
83,85.69517183303833,62467.89697395788,62467.89697395788
84,87.80902552604675,62467.89697395788,62467.89697395788
85,90.02968883514404,62467.89697395788,62467.89697395788
86,92.30573081970215,62467.89697395788,62467.89697395788
87,94.39159560203552,62467.89697395788,62467.89697395788
88,96.67701697349548,62467.89697395788,62467.89697395788
89,99.0206241607666,62467.89697395788,62467.89697395788
90,101.18636274337769,62467.89697395788,62467.89697395788
91,103.4384343624115,62467.89697395788,62467.89697395788
92,105.6811375617981,62467.89697395788,62467.89697395788
93,107.94185256958008,62467.89697395788,62467.89697395788
94,110.18067646026611,62467.89697395788,62467.89697395788
95,112.46201539039612,62467.89697395788,62467.89697395788
96,114.7477400302887,62467.89697395788,62467.89697395788
97,117.03416085243225,62467.89697395788,62467.89697395788
98,119.38559079170227,62467.89697395788,62467.89697395788
