Iteration,Time,BestCost,CurrentCost
0,0.305527925491333,77235.31795903451,77235.31795903451
1,23.04562997817993,77184.54251529685,77184.54251529685
2,45.718538761138916,77145.5763809026,77145.5763809026
3,69.2566089630127,77112.65451986449,77112.65451986449
4,91.14415645599365,77082.26769423537,77082.26769423537
5,113.75223994255066,77056.34298189713,77056.34298189713
6,136.04169869422913,77030.99270894409,77030.99270894409
7,158.92204689979553,77005.92771237071,77005.92771237071
8,181.71680283546448,76982.29226172913,76982.29226172913
9,204.2590320110321,76959.60777985145,76959.60777985145
10,226.2814166545868,76938.11018359038,76938.11018359038
11,247.9782326221466,76909.38141278281,76909.38141278281
12,270.2550599575043,76889.67450538777,76889.67450538777
13,293.04329466819763,76870.28080682567,76870.28080682567
14,314.7791233062744,76854.39495694317,76854.39495694317
15,337.349413394928,76833.25727799392,76833.25727799392
16,360.192852973938,76817.42052426157,76817.42052426157
17,382.55274295806885,76802.79206180661,76802.79206180661
18,405.00407814979553,76788.36635554682,76788.36635554682
19,427.4810883998871,76774.00920923571,76774.00920923571
20,449.728394985199,76760.04935199227,76760.04935199227
21,472.3872799873352,76743.83134210382,76743.83134210382
22,495.55019974708557,76727.48642364051,76727.48642364051
23,517.7392816543579,76713.73316418572,76713.73316418572
24,540.1561045646667,76700.11834782049,76700.11834782049
25,562.0388357639313,76686.56665584883,76686.56665584883
26,584.6299719810486,76673.61628886705,76673.61628886705
27,607.3596484661102,76660.81059042088,76660.81059042088
28,629.5726084709167,76628.45627335044,76628.45627335044
29,651.7316424846649,76616.54262993252,76616.54262993252
30,674.1453585624695,76605.28526243237,76605.28526243237
31,695.8496103286743,76594.7874839394,76594.7874839394
32,718.5652208328247,76585.8497416877,76585.8497416877
33,741.0515122413635,76577.07398056524,76577.07398056524
34,763.317572593689,76568.51822026828,76568.51822026828
35,785.897735118866,76560.05336728829,76560.05336728829
36,808.2484052181244,76551.69292422789,76551.69292422789
37,830.5938041210175,76543.69164454596,76543.69164454596
38,853.6179614067078,76535.77099098546,76535.77099098546
39,875.7701437473297,76528.14729736515,76528.14729736515
40,898.1962134838104,76520.93627707975,76520.93627707975
41,920.5731158256531,76513.87764912471,76513.87764912471
42,942.5680537223816,76506.82550314975,76506.82550314975
43,964.6142385005951,76499.89492794071,76499.89492794071
44,987.3502769470215,76483.7504256377,76483.7504256377
45,1009.4316282272339,76476.88995006973,76476.88995006973
46,1031.6003482341766,76470.66591502872,76470.66591502872
47,1054.586905002594,76464.70950086882,76464.70950086882
48,1077.0861220359802,76453.41480389067,76453.41480389067
49,1099.8559386730194,76447.45883539577,76447.45883539577
50,1123.0978543758392,76443.0757539375,76443.0757539375
51,1145.9151027202606,76438.84121126369,76438.84121126369
52,1168.1977298259735,76434.64539877823,76434.64539877823
53,1190.3205134868622,76430.45027712401,76430.45027712401
54,1212.5546712875366,76419.32341902192,76419.32341902192
55,1234.7812707424164,76415.26633744233,76415.26633744233
56,1258.1704547405243,76408.04530548085,76408.04530548085
57,1281.4666726589203,76402.39407041213,76402.39407041213
58,1304.1542077064514,76392.59721094846,76392.59721094846
59,1326.1084682941437,76388.58644099135,76388.58644099135
60,1348.7013041973114,76384.9629060541,76384.9629060541
61,1369.9128680229187,76381.69505631347,76381.69505631347
62,1392.361403465271,76378.8253728018,76378.8253728018
63,1414.8869931697845,76376.18696934133,76376.18696934133
64,1437.1707360744476,76373.57093277814,76373.57093277814
65,1459.6614603996277,76371.32633393569,76371.32633393569
66,1481.2899165153503,76369.19547421066,76369.19547421066
67,1503.6453895568848,76367.77635349797,76367.77635349797
68,1526.0664422512054,76366.4526503749,76366.4526503749
69,1547.8571310043335,76365.43481751866,76365.43481751866
70,1569.697675228119,76364.50196178805,76364.50196178805
71,1592.3072474002838,76363.952460839,76363.952460839
72,1614.4652869701385,76363.77992394389,76363.77992394389
73,1636.8728938102722,76354.96430974077,76354.96430974077
74,1659.0351252555847,76324.54902528641,76324.54902528641
75,1681.8531966209412,76315.25003057967,76315.25003057967
76,1704.6057784557343,76315.08170450278,76315.08170450278
77,1727.127048254013,76315.08170450278,76315.08170450278
78,1749.4569590091705,76315.08170450278,76315.08170450278
79,1771.7368483543396,76315.08170450278,76315.08170450278
80,1794.6320443153381,76314.72532900056,76314.72532900056
