Iteration,Time,BestCost,CurrentCost
0,0.40905094146728516,77235.31795903451,77235.31795903451
1,10.227654457092285,77184.54251529685,77184.54251529685
2,19.725929498672485,77145.5763809026,77145.5763809026
3,29.764861345291138,77112.65451986449,77112.65451986449
4,39.09608769416809,77082.26769423537,77082.26769423537
5,48.95752930641174,77057.202697662,77057.202697662
6,58.823811531066895,77033.56724702042,77033.56724702042
7,68.67503094673157,77010.88276514273,77010.88276514273
8,78.81313395500183,76988.73881249792,76988.73881249792
9,88.3765344619751,76966.75416657272,76966.75416657272
10,98.11407017707825,76945.25657031166,76945.25657031166
11,107.89880442619324,76925.54966291662,76925.54966291662
12,117.75197315216064,76906.15596435449,76906.15596435449
