Iteration,Time,BestCost,CurrentCost
0,0.13451004028320312,73156.07061117394,73156.07061117394
1,0.1635124683380127,73133.57024110788,73133.57024110788
2,0.1635124683380127,73114.26708496288,73114.26708496288
3,0.1635124683380127,73102.76225816707,73102.76225816707
4,0.16451001167297363,73102.18644947454,73102.18644947454
5,0.17551469802856445,73092.51965879541,73092.51965879541
6,0.22502350807189941,73091.32608043132,73091.32608043132
7,0.23302316665649414,73072.97962770474,73072.97962770474
8,0.2360231876373291,73071.59618853574,73071.59618853574
9,0.2360231876373291,73062.66420297505,73062.66420297505
10,0.23802447319030762,73028.66253225043,73028.66253225043
11,0.2965383529663086,73004.4550970957,73004.4550970957
12,0.3055379390716553,73002.99155124786,73002.99155124786
13,0.3115382194519043,72999.89078310718,72999.89078310718
14,0.31253814697265625,72942.98053904522,72942.98053904522
15,0.3475377559661865,72940.77733131267,72940.77733131267
16,0.5565638542175293,72916.24738623828,72916.24738623828
17,0.5585629940032959,72893.2723891978,72893.2723891978
18,0.5605618953704834,72893.26831129813,72893.26831129813
19,0.5655629634857178,72871.58583727582,72871.58583727582
20,0.5805695056915283,72867.03118583777,72867.03118583777
21,0.5840754508972168,72866.04642853062,72866.04642853062
22,0.8101058006286621,72865.23738016884,72865.23738016884
23,0.8171050548553467,72856.9896854866,72856.9896854866
24,0.8321061134338379,72846.49297984874,72846.49297984874
25,0.8331074714660645,72844.11807323385,72844.11807323385
26,0.8906192779541016,72835.7770466899,72835.7770466899
27,0.9066188335418701,72823.91453756545,72823.91453756545
28,0.9106199741363525,72819.06087926436,72819.06087926436
29,0.920619010925293,72812.47808008883,72812.47808008883
30,1.0101346969604492,72810.78337931096,72810.78337931096
31,1.0211358070373535,72809.39121081667,72809.39121081667
32,1.0401346683502197,72808.88897653564,72808.88897653564
33,1.0611379146575928,72805.24137223366,72805.24137223366
34,1.0631368160247803,72766.08070005135,72766.08070005135
35,1.0761394500732422,72765.18384198335,72765.18384198335
36,1.0761394500732422,72760.15727289017,72760.15727289017
37,1.0771386623382568,72760.00334624418,72760.00334624418
38,1.127648115158081,72734.49386235038,72734.49386235038
39,1.1316471099853516,72730.23208272805,72730.23208272805
40,1.1336491107940674,72715.95046569935,72715.95046569935
41,1.138648271560669,72699.58254061734,72699.58254061734
42,1.1426501274108887,72699.55660333853,72699.55660333853
43,1.1426501274108887,72681.03791015712,72681.03791015712
44,1.1446471214294434,72656.72312128647,72656.72312128647
45,1.1446471214294434,72643.31856710513,72643.31856710513
46,1.1456472873687744,72634.28107675658,72634.28107675658
47,1.1496469974517822,72627.16731360671,72627.16731360671
48,1.1836540699005127,72609.28152416629,72609.28152416629
49,1.1941633224487305,72603.65989981004,72603.65989981004
50,1.2011632919311523,72603.60786208832,72603.60786208832
51,1.2041635513305664,72583.18170033948,72583.18170033948
52,1.2081639766693115,72572.82693238149,72572.82693238149
53,1.2081639766693115,72559.50888086155,72559.50888086155
54,1.2121632099151611,72544.80039038921,72544.80039038921
55,1.2151634693145752,72540.9598895003,72540.9598895003
56,1.2361624240875244,72534.15265369616,72534.15265369616
57,1.238163948059082,72532.58584647131,72532.58584647131
58,1.324676513671875,72524.04271782648,72524.04271782648
59,1.3566761016845703,72522.05783362222,72522.05783362222
60,1.3841891288757324,72521.17099272148,72521.17099272148
61,1.3911941051483154,72497.74635643947,72497.74635643947
62,1.3981940746307373,72469.21059395674,72469.21059395674
63,1.4041938781738281,72466.52990334187,72466.52990334187
64,1.416193962097168,72465.0673410239,72465.0673410239
65,1.4261939525604248,72458.45415297609,72458.45415297609
66,1.4311935901641846,72447.05178268434,72447.05178268434
67,1.4481937885284424,72444.20994530719,72444.20994530719
68,1.456192970275879,72417.28954674625,72417.28954674625
69,1.4621944427490234,72412.84708340277,72412.84708340277
70,1.4751989841461182,72401.82864821915,72401.82864821915
71,1.5287113189697266,72387.4969457809,72387.4969457809
72,1.5327105522155762,72381.67144011999,72381.67144011999
73,1.5607104301452637,72316.4787290177,72316.4787290177
74,1.5707147121429443,72312.08535895123,72312.08535895123
75,1.5777146816253662,72262.89051139915,72262.89051139915
76,1.5982253551483154,72257.33709663298,72257.33709663298
77,1.6132276058197021,72251.38438834956,72251.38438834956
78,1.6132276058197021,72241.20564999014,72241.20564999014
79,1.6847410202026367,72167.87055324427,72167.87055324427
80,1.74174165725708,72166.43392679232,72166.43392679232
81,1.7687420845031738,72165.31450522075,72165.31450522075
82,1.8375813961029053,72164.443176077,72164.443176077
83,1.8395860195159912,72150.89755697695,72150.89755697695
84,1.8495843410491943,72149.81892919877,72149.81892919877
85,1.8626036643981934,72145.90178707645,72145.90178707645
86,1.865602970123291,72143.30240981183,72143.30240981183
